41Zip Code,Place Name,State,County,Lat,Long
42501,Holtsville,NY,Suffolk,40.8154,-73.0451
42544,Holtsville,NY,Suffolk,40.8154,-73.0451
391001,Agawam,MA,Hampden,42.0702,-72.6227
421002,Amherst,MA,Hampshire,42.3671,-72.4646
421003,Amherst,MA,Hampshire,42.3919,-72.5248
421004,Amherst,MA,Hampshire,42.3845,-72.5132
401005,Barre,MA,Worcester,42.4097,-72.1084
451007,Belchertown,MA,Hampshire,42.2751,-72.411
421008,Blandford,MA,Hampden,42.1829,-72.9361
431009,Bondsville,MA,Hampden,42.2061,-72.3405
421010,Brimfield,MA,Hampden,42.1165,-72.1885
401011,Chester,MA,Hampden,42.2794,-72.9888
471012,Chesterfield,MA,Hampshire,42.3923,-72.8256
411013,Chicopee,MA,Hampden,42.1487,-72.6079
411014,Chicopee,MA,Hampden,42.1707,-72.6048
411020,Chicopee,MA,Hampden,42.1764,-72.5761
411021,Chicopee,MA,Hampden,42.1707,-72.6048
411022,Chicopee,MA,Hampden,42.1934,-72.5544
451026,Cummington,MA,Hampshire,42.4633,-72.9202
451027,Easthampton,MA,Hampshire,42.2668,-72.669
481028,East Longmeadow,MA,Hampden,42.0672,-72.5056
441029,East Otis,MA,Berkshire,42.1909,-73.0517
461030,Feeding Hills,MA,Hampden,42.0718,-72.6751
471031,Gilbertville,MA,Worcester,42.3322,-72.1986
411032,Goshen,MA,Hampshire,42.4404,-72.7995
391033,Granby,MA,Hampshire,42.2557,-72.52
411034,Granville,MA,Hampden,42.1127,-72.952
411035,Hadley,MA,Hampshire,42.3606,-72.5715
401036,Hampden,MA,Hampden,42.0648,-72.4318
431037,Hardwick,MA,Worcester,42.3479,-72.2253
431038,Hatfield,MA,Hampshire,42.3844,-72.6167
461039,Haydenville,MA,Hampshire,42.3818,-72.7032
391040,Holyoke,MA,Hampden,42.202,-72.6262
401041,Holyoke,MA,Hampden,42.2043,-72.6162
451050,Huntington,MA,Hampshire,42.2653,-72.8733
401053,Leeds,MA,Hampshire,42.3543,-72.7034
421054,Leverett,MA,Franklin,42.4682,-72.4993
381056,Ludlow,MA,Hampden,42.1728,-72.471
381057,Monson,MA,Hampden,42.101,-72.3196
481059,North Amherst,MA,Hampshire,42.4104,-72.5309
461060,Northampton,MA,Hampshire,42.3223,-72.6313
451061,Northampton,MA,Hampshire,42.3696,-72.636
431062,Florence,MA,Hampshire,42.3219,-72.6928
461063,Northampton,MA,Hampshire,42.3179,-72.6402
491066,North Hatfield,MA,Hampshire,42.4067,-72.6339
401068,Oakham,MA,Worcester,42.348,-72.0513
391069,Palmer,MA,Hampden,42.1762,-72.3288
451070,Plainfield,MA,Hampshire,42.5144,-72.9183
401071,Russell,MA,Hampden,42.1471,-72.8403
431072,Shutesbury,MA,Franklin,42.482,-72.4213
461073,Southampton,MA,Hampshire,42.2247,-72.7194
461074,South Barre,MA,Worcester,42.3854,-72.0954
471075,South Hadley,MA,Hampshire,42.2375,-72.5811
421077,Southwick,MA,Hampden,42.0511,-72.7706
421079,Thorndike,MA,Hampden,42.1929,-72.3296
451080,Three Rivers,MA,Hampden,42.1819,-72.3624
381081,Wales,MA,Hampden,42.0627,-72.2046
391082,Ware,MA,Hampshire,42.2618,-72.2583
401083,Warren,MA,Worcester,42.204,-72.1994
521084,West Chesterfield,MA,Hampshire,42.3903,-72.8709
421085,Westfield,MA,Hampden,42.1251,-72.7495
411086,Westfield,MA,Hampden,42.1734,-72.848
481088,West Hatfield,MA,Hampshire,42.3906,-72.6469
491089,West Springfield,MA,Hampden,42.1151,-72.6411
491090,West Springfield,MA,Hampden,42.1707,-72.6048
451092,West Warren,MA,Worcester,42.2029,-72.229
411093,Whately,MA,Franklin,42.4427,-72.6525
461094,Wheelwright,MA,Worcester,42.3582,-72.1408
421095,Wilbraham,MA,Hampden,42.1245,-72.4464
461096,Williamsburg,MA,Hampshire,42.4085,-72.778
401097,Woronoco,MA,Hampden,42.164,-72.8295
461098,Worthington,MA,Hampshire,42.3843,-72.9314
441101,Springfield,MA,Hampden,42.1015,-72.5898
441102,Springfield,MA,Hampden,42.1707,-72.6048
441103,Springfield,MA,Hampden,42.1029,-72.5887
441104,Springfield,MA,Hampden,42.1288,-72.5778
441105,Springfield,MA,Hampden,42.0999,-72.5783
431106,Longmeadow,MA,Hampden,42.0507,-72.5676
441107,Springfield,MA,Hampden,42.1179,-72.6065
441108,Springfield,MA,Hampden,42.0853,-72.5584
441109,Springfield,MA,Hampden,42.1145,-72.5543
441111,Springfield,MA,Hampden,42.1707,-72.6048
441115,Springfield,MA,Hampden,42.1029,-72.5916
431116,Longmeadow,MA,Hampden,42.1707,-72.6048
441118,Springfield,MA,Hampden,42.0929,-72.5274
441119,Springfield,MA,Hampden,42.1247,-72.5121
441128,Springfield,MA,Hampden,42.0944,-72.4889
441129,Springfield,MA,Hampden,42.1223,-72.4876
441138,Springfield,MA,Hampden,42.1707,-72.6048
441139,Springfield,MA,Hampden,42.1707,-72.6048
441144,Springfield,MA,Hampden,42.1018,-72.5915
461151,Indian Orchard,MA,Hampden,42.1532,-72.505
441152,Springfield,MA,Hampden,42.1707,-72.6048
431199,Springfield,MA,Hampden,42.1199,-72.605
451201,Pittsfield,MA,Berkshire,42.4531,-73.2471
451202,Pittsfield,MA,Berkshire,42.3929,-73.2285
451203,Pittsfield,MA,Berkshire,42.3929,-73.2285
401220,Adams,MA,Berkshire,42.6223,-73.1172
471222,Ashley Falls,MA,Berkshire,42.0596,-73.3202
411223,Becket,MA,Berkshire,42.3594,-73.1203
441224,Berkshire,MA,Berkshire,42.5126,-73.1929
421225,Cheshire,MA,Berkshire,42.5611,-73.158
401226,Dalton,MA,Berkshire,42.475,-73.1603
411227,Dalton,MA,Berkshire,42.4737,-73.1662
431229,Glendale,MA,Berkshire,42.2793,-73.3435
511230,Great Barrington,MA,Berkshire,42.1959,-73.3607
431235,Hinsdale,MA,Berkshire,42.4298,-73.0724
451236,Housatonic,MA,Berkshire,42.2653,-73.3745
471237,Lanesborough,MA,Berkshire,42.5173,-73.2282
371238,Lee,MA,Berkshire,42.299,-73.2317
401240,Lenox,MA,Berkshire,42.3642,-73.2713
451242,Lenox Dale,MA,Berkshire,42.3386,-73.2509
461243,Middlefield,MA,Hampshire,42.3561,-73.0104
441244,Mill River,MA,Berkshire,42.1228,-73.254
431245,Monterey,MA,Berkshire,42.1867,-73.2065
441247,North Adams,MA,Berkshire,42.6955,-73.08
491252,North Egremont,MA,Berkshire,42.1986,-73.4462
391253,Otis,MA,Berkshire,42.1931,-73.0918
431254,Richmond,MA,Berkshire,42.3784,-73.3645
461255,Sandisfield,MA,Berkshire,42.1094,-73.1163
391256,Savoy,MA,Berkshire,42.577,-73.0233
441257,Sheffield,MA,Berkshire,42.1001,-73.3611
491258,South Egremont,MA,Berkshire,42.1012,-73.4566
441259,Southfield,MA,Berkshire,42.078,-73.2609
441260,South Lee,MA,Berkshire,42.2779,-73.2773
451262,Stockbridge,MA,Berkshire,42.301,-73.3223
461263,Stockbridge,MA,Berkshire,42.3929,-73.2285
421264,Tyringham,MA,Berkshire,42.22,-73.1979
511266,West Stockbridge,MA,Berkshire,42.3348,-73.3825
471267,Williamstown,MA,Berkshire,42.7089,-73.2036
411270,Windsor,MA,Berkshire,42.515,-73.0412
441301,Greenfield,MA,Franklin,42.6013,-72.6236
441302,Greenfield,MA,Franklin,42.5222,-72.6242
411330,Ashfield,MA,Franklin,42.5232,-72.811
401331,Athol,MA,Worcester,42.5959,-72.2267
451337,Bernardston,MA,Franklin,42.6952,-72.5772
421338,Buckland,MA,Franklin,42.5736,-72.8213
431339,Charlemont,MA,Franklin,42.608,-72.8901
401340,Colrain,MA,Franklin,42.679,-72.7265
401341,Conway,MA,Franklin,42.5138,-72.7025
431342,Deerfield,MA,Franklin,42.5406,-72.6072
401343,Drury,MA,Berkshire,42.6427,-72.9862
401344,Erving,MA,Franklin,42.6076,-72.4292
391346,Heath,MA,Franklin,42.6853,-72.8391
471347,Lake Pleasant,MA,Franklin,42.5566,-72.5181
461349,Millers Falls,MA,Franklin,42.582,-72.4926
471350,Monroe Bridge,MA,Franklin,42.7215,-72.9762
421351,Montague,MA,Franklin,42.5429,-72.5328
381354,Gill,MA,Franklin,42.6404,-72.4995
431355,New Salem,MA,Franklin,42.5146,-72.3062
431360,Northfield,MA,Franklin,42.6887,-72.451
401364,Orange,MA,Franklin,42.6129,-72.2924
441366,Petersham,MA,Worcester,42.4898,-72.1893
381367,Rowe,MA,Franklin,42.6953,-72.9258
441368,Royalston,MA,Worcester,42.6722,-72.1964
491370,Shelburne Falls,MA,Franklin,42.6022,-72.7391
491373,South Deerfield,MA,Franklin,42.4756,-72.6153
441375,Sunderland,MA,Franklin,42.4539,-72.5676
471376,Turners Falls,MA,Franklin,42.5954,-72.5557
411378,Warwick,MA,Franklin,42.6671,-72.3397
411379,Wendell,MA,Franklin,42.5656,-72.4009
471380,Wendell Depot,MA,Franklin,42.5534,-72.3927
441420,Fitchburg,MA,Worcester,42.5796,-71.8031
451430,Ashburnham,MA,Worcester,42.6496,-71.9267
401431,Ashby,MA,Middlesex,42.6745,-71.8174
391432,Ayer,MA,Middlesex,42.5591,-71.5788
411434,Devens,MA,Worcester,42.5385,-71.6115
471436,Baldwinville,MA,Worcester,42.5936,-72.0646
481438,East Templeton,MA,Worcester,42.5631,-72.037
411440,Gardner,MA,Worcester,42.574,-71.9898
461441,Westminster,MA,Worcester,42.5459,-71.9106
411450,Groton,MA,Middlesex,42.6124,-71.5584
421451,Harvard,MA,Worcester,42.4986,-71.5753
461452,Hubbardston,MA,Worcester,42.4865,-72.0012
451453,Leominster,MA,Worcester,42.5274,-71.7563
441460,Littleton,MA,Middlesex,42.5401,-71.4877
441462,Lunenburg,MA,Worcester,42.5884,-71.7266
441463,Pepperell,MA,Middlesex,42.6689,-71.5934
421464,Shirley,MA,Middlesex,42.5734,-71.6483
461467,Still River,MA,Worcester,42.4871,-71.6131
421468,Templeton,MA,Worcester,42.546,-72.065
431469,Townsend,MA,Middlesex,42.6525,-71.6896
411470,Groton,MA,Middlesex,42.6112,-71.5745
411471,Groton,MA,Middlesex,42.6112,-71.5745
461472,West Groton,MA,Middlesex,42.6043,-71.6273
461473,Westminster,MA,Worcester,42.5483,-71.9096
481474,West Townsend,MA,Middlesex,42.6678,-71.7522
451475,Winchendon,MA,Worcester,42.6789,-72.0475
411501,Auburn,MA,Worcester,42.2055,-71.8391
411503,Berlin,MA,Worcester,42.3844,-71.6356
451504,Blackstone,MA,Worcester,42.0287,-71.5269
421505,Boylston,MA,Worcester,42.3377,-71.731
451506,Brookfield,MA,Worcester,42.1991,-72.0989
431507,Charlton,MA,Worcester,42.1379,-71.9664
481508,Charlton City,MA,Worcester,42.1459,-71.9884
491509,Charlton Depot,MA,Worcester,42.1731,-71.9787
421510,Clinton,MA,Worcester,42.4181,-71.6828
501515,East Brookfield,MA,Worcester,42.2193,-72.0481
421516,Douglas,MA,Worcester,42.0528,-71.7509
431518,Fiskdale,MA,Worcester,42.1228,-72.1178
421519,Grafton,MA,Worcester,42.2004,-71.6868
401520,Holden,MA,Worcester,42.342,-71.8414
401521,Holland,MA,Hampden,42.0403,-72.1544
441522,Jefferson,MA,Worcester,42.3755,-71.8706
431523,Lancaster,MA,Worcester,42.451,-71.6868
431524,Leicester,MA,Worcester,42.237,-71.9188
421525,Linwood,MA,Worcester,42.0973,-71.6448
431526,Manchaug,MA,Worcester,42.0945,-71.7476
431527,Millbury,MA,Worcester,42.1968,-71.7644
441529,Millville,MA,Worcester,42.0331,-71.5798
481531,New Braintree,MA,Worcester,42.3198,-72.1306
471532,Northborough,MA,Worcester,42.3182,-71.6464
461534,Northbridge,MA,Worcester,42.1494,-71.6564
511535,North Brookfield,MA,Worcester,42.2665,-72.0821
481536,North Grafton,MA,Worcester,42.2297,-71.7037
461537,North Oxford,MA,Worcester,42.1655,-71.886
491538,North Uxbridge,MA,Worcester,42.0876,-71.6412
411540,Oxford,MA,Worcester,42.1129,-71.8687
441541,Princeton,MA,Worcester,42.4508,-71.8762
431542,Rochdale,MA,Worcester,42.1997,-71.9069
411543,Rutland,MA,Worcester,42.3762,-71.949
451545,Shrewsbury,MA,Worcester,42.2848,-71.7205
451546,Shrewsbury,MA,Worcester,42.3648,-71.8969
451550,Southbridge,MA,Worcester,42.075,-72.0353
471560,South Grafton,MA,Worcester,42.176,-71.6927
501561,South Lancaster,MA,Worcester,42.4435,-71.6861
421562,Spencer,MA,Worcester,42.2441,-71.9906
431564,Sterling,MA,Worcester,42.4354,-71.7752
451566,Sturbridge,MA,Worcester,42.1126,-72.0842
401568,Upton,MA,Worcester,42.1756,-71.6032
431569,Uxbridge,MA,Worcester,42.0744,-71.6329
421570,Webster,MA,Worcester,42.0521,-71.8486
411571,Dudley,MA,Worcester,42.0489,-71.8932
461581,Westborough,MA,Worcester,42.2679,-71.6176
481583,West Boylston,MA,Worcester,42.3584,-71.7838
501585,West Brookfield,MA,Worcester,42.2441,-72.1511
481586,West Millbury,MA,Worcester,42.1712,-71.8037
471588,Whitinsville,MA,Worcester,42.1153,-71.6644
411590,Sutton,MA,Worcester,42.1266,-71.7552
441601,Worcester,MA,Worcester,42.2626,-71.8023
441602,Worcester,MA,Worcester,42.2703,-71.8417
421603,Worcester,MA,Worcester,42.245,-71.838
441604,Worcester,MA,Worcester,42.2541,-71.7746
441605,Worcester,MA,Worcester,42.2894,-71.7888
431606,Worcester,MA,Worcester,42.311,-71.7958
441607,Worcester,MA,Worcester,42.2303,-71.7938
441608,Worcester,MA,Worcester,42.2624,-71.8003
441609,Worcester,MA,Worcester,42.2826,-71.8277
441610,Worcester,MA,Worcester,42.2492,-71.8108
471611,Cherry Valley,MA,Worcester,42.2373,-71.875
411612,Paxton,MA,Worcester,42.3066,-71.9202
431613,Worcester,MA,Worcester,42.2933,-71.802
441614,Worcester,MA,Worcester,42.2626,-71.8023
441615,Worcester,MA,Worcester,42.2626,-71.8023
441653,Worcester,MA,Worcester,42.3648,-71.8969
441655,Worcester,MA,Worcester,42.3648,-71.8969
451701,Framingham,MA,Middlesex,42.3007,-71.4255
451702,Framingham,MA,Middlesex,42.2822,-71.4339
451703,Framingham,MA,Middlesex,42.4464,-71.4594
451704,Framingham,MA,Middlesex,42.4464,-71.4594
451705,Framingham,MA,Middlesex,42.4464,-71.4594
401718,Acton,MA,Middlesex,42.4851,-71.4328
451719,Boxborough,MA,Middlesex,42.4884,-71.5178
401720,Acton,MA,Middlesex,42.4751,-71.4483
421721,Ashland,MA,Middlesex,42.2539,-71.4583
421730,Bedford,MA,Middlesex,42.4843,-71.2768
461731,Hanscom Afb,MA,Middlesex,42.4567,-71.2795
411740,Bolton,MA,Worcester,42.4365,-71.6076
431741,Carlisle,MA,Middlesex,42.5286,-71.3519
421742,Concord,MA,Middlesex,42.4567,-71.3747
431745,Fayville,MA,Worcester,42.2934,-71.5028
441746,Holliston,MA,Middlesex,42.2026,-71.4361
431747,Hopedale,MA,Worcester,42.1268,-71.5376
431748,Hopkinton,MA,Middlesex,42.219,-71.5302
411749,Hudson,MA,Middlesex,42.3918,-71.5609
461752,Marlborough,MA,Middlesex,42.3509,-71.5434
411754,Maynard,MA,Middlesex,42.4321,-71.455
411756,Mendon,MA,Worcester,42.0967,-71.5499
421757,Milford,MA,Worcester,42.1511,-71.5274
411760,Natick,MA,Middlesex,42.2875,-71.3574
431770,Sherborn,MA,Middlesex,42.2331,-71.3787
461772,Southborough,MA,Worcester,42.2939,-71.532
421773,Lincoln,MA,Middlesex,42.4217,-71.3137
381775,Stow,MA,Middlesex,42.4308,-71.515
421776,Sudbury,MA,Middlesex,42.3837,-71.4282
421778,Wayland,MA,Middlesex,42.3486,-71.3588
431784,Woodville,MA,Middlesex,42.2376,-71.562
411801,Woburn,MA,Middlesex,42.4829,-71.1574
451803,Burlington,MA,Middlesex,42.5089,-71.2004
451805,Burlington,MA,Middlesex,42.5048,-71.1956
381810,Andover,MA,Essex,42.6496,-71.1565
381812,Andover,MA,Essex,42.6472,-71.1842
411813,Woburn,MA,Middlesex,42.4793,-71.1523
411815,Woburn,MA,Middlesex,42.4793,-71.1523
441821,Billerica,MA,Middlesex,42.5519,-71.2518
441822,Billerica,MA,Middlesex,42.5584,-71.2689
451824,Chelmsford,MA,Middlesex,42.5911,-71.3556
411826,Dracut,MA,Middlesex,42.6764,-71.3186
441827,Dunstable,MA,Middlesex,42.6739,-71.4952
401830,Haverhill,MA,Essex,42.7856,-71.0721
401831,Haverhill,MA,Essex,42.7711,-71.1221
401832,Haverhill,MA,Essex,42.7792,-71.1095
411833,Georgetown,MA,Essex,42.7281,-70.9822
381834,Groveland,MA,Essex,42.753,-71.027
401835,Haverhill,MA,Essex,42.7528,-71.0843
381840,Lawrence,MA,Essex,42.708,-71.1638
381841,Lawrence,MA,Essex,42.7115,-71.167
381842,Lawrence,MA,Essex,42.707,-71.1631
391843,Lawrence,MA,Essex,42.6911,-71.1605
361844,Methuen,MA,Essex,42.728,-71.181
431845,North Andover,MA,Essex,42.6826,-71.109
401850,Lowell,MA,Middlesex,42.656,-71.3051
411851,Lowell,MA,Middlesex,42.6315,-71.3329
411852,Lowell,MA,Middlesex,42.6344,-71.2983
411853,Lowell,MA,Middlesex,42.6334,-71.3162
411854,Lowell,MA,Middlesex,42.6493,-71.3355
391860,Merrimac,MA,Essex,42.8346,-71.0047
501862,North Billerica,MA,Middlesex,42.5757,-71.2902
511863,North Chelmsford,MA,Middlesex,42.6347,-71.3908
481864,North Reading,MA,Middlesex,42.5819,-71.0947
471865,Nutting Lake,MA,Middlesex,42.5379,-71.2689
441866,Pinehurst,MA,Middlesex,42.5293,-71.2281
401867,Reading,MA,Middlesex,42.528,-71.109
441876,Tewksbury,MA,Middlesex,42.6028,-71.2232
441879,Tyngsboro,MA,Middlesex,42.6724,-71.4158
441880,Wakefield,MA,Middlesex,42.5009,-71.0685
421885,West Boxford,MA,Essex,42.707,-71.0639
431886,Westford,MA,Middlesex,42.5864,-71.4401
451887,Wilmington,MA,Middlesex,42.5581,-71.1723
411888,Woburn,MA,Middlesex,42.4793,-71.1523
481889,North Reading,MA,Middlesex,42.5716,-71.1096
441890,Winchester,MA,Middlesex,42.453,-71.1441
371899,Andover,MA,Essex,42.6584,-71.137
351901,Lynn,MA,Essex,42.4612,-70.9467
341902,Lynn,MA,Essex,42.4698,-70.942
351903,Lynn,MA,Essex,42.4668,-70.9495
351904,Lynn,MA,Essex,42.4889,-70.9647
351905,Lynn,MA,Essex,42.4694,-70.9728
371906,Saugus,MA,Essex,42.4633,-71.0111
411907,Swampscott,MA,Essex,42.4746,-70.9098
371908,Nahant,MA,Essex,42.4261,-70.9277
351910,Lynn,MA,Essex,42.4548,-70.9747
391913,Amesbury,MA,Essex,42.8559,-70.9367
381915,Beverly,MA,Essex,42.5608,-70.8759
381921,Boxford,MA,Essex,42.6797,-71.0114
381922,Byfield,MA,Essex,42.7568,-70.9351
381923,Danvers,MA,Essex,42.5694,-70.9425
361929,Essex,MA,Essex,42.6286,-70.7828
411930,Gloucester,MA,Essex,42.6208,-70.6721
401931,Gloucester,MA,Essex,42.6159,-70.662
391936,Hamilton,MA,Essex,42.6354,-70.8791
391937,Hathorne,MA,Essex,42.6354,-70.8791
381938,Ipswich,MA,Essex,42.6809,-70.8494
401940,Lynnfield,MA,Essex,42.5327,-71.0339
411944,Manchester,MA,Essex,42.5796,-70.7674
411945,Marblehead,MA,Essex,42.4984,-70.8653
391949,Middleton,MA,Essex,42.5942,-71.013
411950,Newburyport,MA,Essex,42.813,-70.8847
381951,Newbury,MA,Essex,42.7835,-70.8474
401952,Salisbury,MA,Essex,42.8507,-70.8588
381960,Peabody,MA,Essex,42.5326,-70.9612
381961,Peabody,MA,Essex,42.6354,-70.8791
461965,Prides Crossing,MA,Essex,42.5581,-70.8257
381966,Rockport,MA,Essex,42.658,-70.6194
361969,Rowley,MA,Essex,42.7138,-70.907
361970,Salem,MA,Essex,42.5151,-70.9003
361971,Salem,MA,Essex,42.6354,-70.8791
451982,South Hamilton,MA,Essex,42.6185,-70.8561
401983,Topsfield,MA,Essex,42.6415,-70.9488
371984,Wenham,MA,Essex,42.6017,-70.8786
431985,West Newbury,MA,Essex,42.7949,-70.9778
402018,Accord,MA,Plymouth,42.1745,-70.8837
432019,Bellingham,MA,Norfolk,42.0746,-71.4768
442020,Brant Rock,MA,Plymouth,42.0818,-70.6439
392021,Canton,MA,Norfolk,42.1645,-71.1355
412025,Cohasset,MA,Norfolk,42.2395,-70.8128
392026,Dedham,MA,Norfolk,42.2437,-71.1637
372027,Dedham,MA,Norfolk,42.18,-71.0892
382030,Dover,MA,Norfolk,42.2362,-71.2854
452032,East Walpole,MA,Norfolk,42.1532,-71.2179
402035,Foxboro,MA,Norfolk,42.0649,-71.2441
412038,Franklin,MA,Norfolk,42.0935,-71.4058
432040,Greenbush,MA,Plymouth,42.1793,-70.7495
462041,Green Harbor,MA,Plymouth,42.0696,-70.6491
412043,Hingham,MA,Plymouth,42.2245,-70.8911
412044,Hingham,MA,Plymouth,42.2418,-70.8898
382045,Hull,MA,Plymouth,42.2853,-70.8754
422047,Humarock,MA,Plymouth,42.1428,-70.6935
422048,Mansfield,MA,Bristol,42.0212,-71.2178
442050,Marshfield,MA,Plymouth,42.1062,-70.6993
502051,Marshfield Hills,MA,Plymouth,42.1512,-70.7341
412052,Medfield,MA,Norfolk,42.1845,-71.3048
392053,Medway,MA,Norfolk,42.1514,-71.4217
392054,Millis,MA,Norfolk,42.1669,-71.3607
382055,Minot,MA,Plymouth,42.2404,-70.762
402056,Norfolk,MA,Norfolk,42.1177,-71.3269
502059,North Marshfield,MA,Plymouth,42.1432,-70.7703
472060,North Scituate,MA,Plymouth,42.219,-70.7856
412061,Norwell,MA,Plymouth,42.1596,-70.8217
402062,Norwood,MA,Norfolk,42.1868,-71.2033
452065,Ocean Bluff,MA,Plymouth,42.0972,-70.6516
422066,Scituate,MA,Plymouth,42.2032,-70.7525
392067,Sharon,MA,Norfolk,42.1094,-71.1759
442070,Sheldonville,MA,Norfolk,42.0348,-71.387
462071,South Walpole,MA,Norfolk,42.0992,-71.2752
422072,Stoughton,MA,Norfolk,42.1253,-71.1074
402081,Walpole,MA,Norfolk,42.1444,-71.2544
412090,Westwood,MA,Norfolk,42.2148,-71.2104
412093,Wrentham,MA,Norfolk,42.0617,-71.3396
392108,Boston,MA,Suffolk,42.3576,-71.0684
372109,Boston,MA,Suffolk,42.36,-71.0545
392110,Boston,MA,Suffolk,42.3576,-71.0514
392111,Boston,MA,Suffolk,42.3503,-71.0629
392112,Boston,MA,Suffolk,42.3584,-71.0598
382113,Boston,MA,Suffolk,42.3657,-71.056
392114,Boston,MA,Suffolk,42.3611,-71.0682
392115,Boston,MA,Suffolk,42.3427,-71.0922
392116,Boston,MA,Suffolk,42.3492,-71.0768
382117,Boston,MA,Suffolk,42.3585,-71.058
392118,Boston,MA,Suffolk,42.3362,-71.0729
402119,Roxbury,MA,Suffolk,42.3251,-71.0953
492120,Roxbury Crossing,MA,Suffolk,42.3307,-71.0912
432121,Dorchester,MA,Suffolk,42.2973,-71.0745
432122,Dorchester,MA,Suffolk,42.2973,-71.0745
392123,Boston,MA,Suffolk,42.3389,-70.9196
502124,Dorchester Center,MA,Suffolk,42.2918,-71.0717
432125,Dorchester,MA,Suffolk,42.2973,-71.0745
412126,Mattapan,MA,Suffolk,42.2739,-71.0939
392127,Boston,MA,Suffolk,42.3347,-71.0375
392128,Boston,MA,Suffolk,42.3642,-71.0257
442129,Charlestown,MA,Suffolk,42.3778,-71.0627
462130,Jamaica Plain,MA,Suffolk,42.3126,-71.1115
432131,Roslindale,MA,Suffolk,42.2836,-71.1295
452132,West Roxbury,MA,Suffolk,42.2787,-71.1589
392133,Boston,MA,Suffolk,42.3584,-71.0598
402134,Allston,MA,Suffolk,42.3535,-71.1329
412135,Brighton,MA,Suffolk,42.3478,-71.1566
412136,Hyde Park,MA,Suffolk,42.254,-71.1261
412137,Readville,MA,Suffolk,42.2404,-71.137
432138,Cambridge,MA,Middlesex,42.377,-71.1256
442139,Cambridge,MA,Middlesex,42.3647,-71.1042
442140,Cambridge,MA,Middlesex,42.3932,-71.1338
442141,Cambridge,MA,Middlesex,42.3687,-71.0836
422142,Cambridge,MA,Middlesex,42.362,-71.083
452143,Somerville,MA,Middlesex,42.3829,-71.1028
452144,Somerville,MA,Middlesex,42.4003,-71.1221
452145,Somerville,MA,Middlesex,42.3907,-71.0929
412148,Malden,MA,Middlesex,42.4291,-71.0605
422149,Everett,MA,Middlesex,42.4112,-71.0514
402150,Chelsea,MA,Suffolk,42.3963,-71.0325
392151,Revere,MA,Suffolk,42.4138,-71.0052
392152,Winthrop,MA,Suffolk,42.3763,-70.98
422153,Medford,MA,Middlesex,42.4184,-71.1062
422155,Medford,MA,Middlesex,42.4173,-71.1087
472156,West Medford,MA,Middlesex,42.4223,-71.1328
392163,Boston,MA,Suffolk,42.3253,-71.1122
392169,Quincy,MA,Norfolk,42.2491,-70.9978
392170,Quincy,MA,Norfolk,42.2671,-71.0186
392171,Quincy,MA,Norfolk,42.2825,-71.0241
422176,Melrose,MA,Middlesex,42.4581,-71.0632
432180,Stoneham,MA,Middlesex,42.4828,-71.0978
422184,Braintree,MA,Norfolk,42.2093,-70.9963
402185,Braintree,MA,Norfolk,42.18,-71.0892
392186,Milton,MA,Norfolk,42.2537,-71.0771
472187,Milton Village,MA,Norfolk,42.2668,-71.0717
412188,Weymouth,MA,Norfolk,42.2113,-70.9582
452189,East Weymouth,MA,Norfolk,42.214,-70.9203
472190,South Weymouth,MA,Norfolk,42.1751,-70.9495
472191,North Weymouth,MA,Norfolk,42.2459,-70.9467
392196,Boston,MA,Suffolk,42.3584,-71.0598
392199,Boston,MA,Suffolk,42.3479,-71.0825
392201,Boston,MA,Suffolk,42.3584,-71.0598
392203,Boston,MA,Suffolk,42.3615,-71.0604
392204,Boston,MA,Suffolk,42.3389,-70.9196
392205,Boston,MA,Suffolk,42.3503,-71.0539
392206,Boston,MA,Suffolk,42.3389,-70.9196
392210,Boston,MA,Suffolk,42.3489,-71.0465
392211,Boston,MA,Suffolk,42.3584,-71.0598
412212,Boston,MA,Middlesex,42.3584,-71.0598
392215,Boston,MA,Suffolk,42.3471,-71.1027
392217,Boston,MA,Suffolk,42.3389,-70.9196
392222,Boston,MA,Suffolk,42.3644,-71.0633
442238,Cambridge,MA,Middlesex,42.3751,-71.1056
392241,Boston,MA,Suffolk,42.3584,-71.0598
392266,Boston,MA,Suffolk,42.3584,-71.0598
392269,Quincy,MA,Norfolk,42.2529,-71.0023
392283,Boston,MA,Suffolk,42.3389,-70.9196
392284,Boston,MA,Suffolk,42.3389,-70.9196
392293,Boston,MA,Suffolk,42.3584,-71.0598
392297,Boston,MA,Suffolk,42.3584,-71.0598
392298,Boston,MA,Suffolk,42.3823,-71.0323
402301,Brockton,MA,Plymouth,42.0794,-71.04
422302,Brockton,MA,Plymouth,42.0847,-71.0002
422303,Brockton,MA,Plymouth,42.0834,-71.0184
422304,Brockton,MA,Plymouth,42.0834,-71.0184
422305,Brockton,MA,Plymouth,42.0834,-71.0184
372322,Avon,MA,Norfolk,42.1258,-71.0437
452324,Bridgewater,MA,Plymouth,41.9773,-70.9723
452325,Bridgewater,MA,Plymouth,41.9873,-70.9728
452327,Bryantville,MA,Plymouth,42.0407,-70.8272
402330,Carver,MA,Plymouth,41.8883,-70.7678
412331,Duxbury,MA,Plymouth,41.9705,-70.7014
412332,Duxbury,MA,Plymouth,42.0399,-70.7163
492333,East Bridgewater,MA,Plymouth,42.0315,-70.945
392334,Easton,MA,Bristol,42.0235,-71.1324
